"Region","District","month","water_price"
"Woqooyi Galbeed","Hargeysa",2016-03-01,12000
"Woqooyi Galbeed","Hargeysa",2016-04-01,12000
"Woqooyi Galbeed","Hargeysa",2016-05-01,9000
"Woqooyi Galbeed","Hargeysa",2016-06-01,9000
"Woqooyi Galbeed","Hargeysa",2016-07-01,9000
"Woqooyi Galbeed","Hargeysa",2016-08-01,9000
"Woqooyi Galbeed","Hargeysa",2016-09-01,9000
"Woqooyi Galbeed","Hargeysa",2016-10-01,9000
"Woqooyi Galbeed","Hargeysa",2016-11-01,9000
"Woqooyi Galbeed","Hargeysa",2016-12-01,9000
"Woqooyi Galbeed","Hargeysa",2017-01-01,10000
"Woqooyi Galbeed","Hargeysa",2017-02-01,12000
"Woqooyi Galbeed","Hargeysa",2017-03-01,12000
"Woqooyi Galbeed","Hargeysa",2017-04-01,12000
"Woqooyi Galbeed","Hargeysa",2017-05-01,12000
"Woqooyi Galbeed","Hargeysa",2017-06-01,12000
"Woqooyi Galbeed","Hargeysa",2017-07-01,12000
"Woqooyi Galbeed","Hargeysa",2017-08-01,12000
"Woqooyi Galbeed","Hargeysa",2017-09-01,11000
"Woqooyi Galbeed","Hargeysa",2017-10-01,11000
"Woqooyi Galbeed","Hargeysa",2017-11-01,11000
"Woqooyi Galbeed","Hargeysa",2017-12-01,11000
"Woqooyi Galbeed","Hargeysa",2018-01-01,11000
"Woqooyi Galbeed","Hargeysa",2018-02-01,11000
"Woqooyi Galbeed","Hargeysa",2018-03-01,11000
"Woqooyi Galbeed","Hargeysa",2018-04-01,11000
"Woqooyi Galbeed","Hargeysa",2018-05-01,11000
"Woqooyi Galbeed","Hargeysa",2018-06-01,11000
"Woqooyi Galbeed","Hargeysa",2018-07-01,11000
"Woqooyi Galbeed","Hargeysa",2018-08-01,11000
"Woqooyi Galbeed","Hargeysa",2018-09-01,11000
"Woqooyi Galbeed","Hargeysa",2018-10-01,11000
"Woqooyi Galbeed","Hargeysa",2018-11-01,11000
"Woqooyi Galbeed","Hargeysa",2018-12-01,11000
"Woqooyi Galbeed","Hargeysa",2019-01-01,11000
"Woqooyi Galbeed","Hargeysa",2019-02-01,11000
"Woqooyi Galbeed","Hargeysa",2019-03-01,11000
"Woqooyi Galbeed","Hargeysa",2019-04-01,11000
"Woqooyi Galbeed","Hargeysa",2019-05-01,11000
"Woqooyi Galbeed","Hargeysa",2019-06-01,11000
"Woqooyi Galbeed","Hargeysa",2019-07-01,11000
"Woqooyi Galbeed","Hargeysa",2019-08-01,10000
"Woqooyi Galbeed","Hargeysa",2019-09-01,10000
"Woqooyi Galbeed","Hargeysa",2019-10-01,10000
"Woqooyi Galbeed","Hargeysa",2019-11-01,8000
"Woqooyi Galbeed","Hargeysa",2019-12-01,8000
"Woqooyi Galbeed","Hargeysa",2020-01-01,8000
"Woqooyi Galbeed","Hargeysa",2020-02-01,8000
"Woqooyi Galbeed","Hargeysa",2020-03-01,8000
"Woqooyi Galbeed","Hargeysa",2020-04-01,8000
"Woqooyi Galbeed","Hargeysa",2020-05-01,8000
"Woqooyi Galbeed","Hargeysa",2020-06-01,9600
"Woqooyi Galbeed","Hargeysa",2020-07-01,11000
"Woqooyi Galbeed","Hargeysa",2020-08-01,10000
"Woqooyi Galbeed","Hargeysa",2020-09-01,10000
"Woqooyi Galbeed","Hargeysa",2020-10-01,10000
"Woqooyi Galbeed","Hargeysa",2020-11-01,10500
"Woqooyi Galbeed","Hargeysa",2020-12-01,10000
"Woqooyi Galbeed","Hargeysa",2021-01-01,10000
"Woqooyi Galbeed","Hargeysa",2021-02-01,10000
"Woqooyi Galbeed","Hargeysa",2021-03-01,10000
"Woqooyi Galbeed","Hargeysa",2021-04-01,10000
"Woqooyi Galbeed","Hargeysa",2021-05-01,10000
"Woqooyi Galbeed","Hargeysa",2021-06-01,10000
"Woqooyi Galbeed","Hargeysa",2021-07-01,10000
"Woqooyi Galbeed","Hargeysa",2021-08-01,10750
"Woqooyi Galbeed","Hargeysa",2021-09-01,10000
"Woqooyi Galbeed","Hargeysa",2021-10-01,10000
"Woqooyi Galbeed","Hargeysa",2021-11-01,10000
"Woqooyi Galbeed","Hargeysa",2021-12-01,10000
"Woqooyi Galbeed","Hargeysa",2022-01-01,8260
"Woqooyi Galbeed","Hargeysa",2022-02-01,15000
"Woqooyi Galbeed","Hargeysa",2022-03-01,14000
"Woqooyi Galbeed","Hargeysa",2022-04-01,14000
"Woqooyi Galbeed","Hargeysa",2022-05-01,10000
"Woqooyi Galbeed","Hargeysa",2022-06-01,11000
"Woqooyi Galbeed","Hargeysa",2022-07-01,11000
"Woqooyi Galbeed","Hargeysa",2022-08-01,11000
"Woqooyi Galbeed","Hargeysa",2022-09-01,11000
"Woqooyi Galbeed","Hargeysa",2022-10-01,13000
"Woqooyi Galbeed","Hargeysa",2022-11-01,NA
"Woqooyi Galbeed","Hargeysa",2022-12-01,NA
"Woqooyi Galbeed","Berbera",2011-01-01,NA
"Woqooyi Galbeed","Berbera",2011-02-01,NA
"Woqooyi Galbeed","Berbera",2011-03-01,NA
"Woqooyi Galbeed","Berbera",2011-04-01,NA
"Woqooyi Galbeed","Berbera",2011-05-01,NA
"Woqooyi Galbeed","Berbera",2011-06-01,NA
"Woqooyi Galbeed","Berbera",2011-07-01,NA
"Woqooyi Galbeed","Berbera",2011-08-01,NA
"Woqooyi Galbeed","Berbera",2011-09-01,NA
"Woqooyi Galbeed","Berbera",2011-10-01,NA
"Woqooyi Galbeed","Berbera",2011-11-01,NA
"Woqooyi Galbeed","Berbera",2011-12-01,NA
"Woqooyi Galbeed","Berbera",2012-01-01,NA
"Woqooyi Galbeed","Berbera",2012-02-01,NA
"Woqooyi Galbeed","Berbera",2012-03-01,NA
"Woqooyi Galbeed","Berbera",2012-04-01,NA
"Woqooyi Galbeed","Berbera",2012-05-01,NA
"Woqooyi Galbeed","Berbera",2012-06-01,NA
"Woqooyi Galbeed","Berbera",2012-07-01,NA
"Woqooyi Galbeed","Berbera",2012-08-01,NA
"Woqooyi Galbeed","Berbera",2012-09-01,NA
"Woqooyi Galbeed","Berbera",2012-10-01,NA
"Woqooyi Galbeed","Berbera",2012-11-01,NA
"Woqooyi Galbeed","Berbera",2012-12-01,NA
"Woqooyi Galbeed","Berbera",2013-01-01,NA
"Woqooyi Galbeed","Berbera",2013-02-01,NA
"Woqooyi Galbeed","Berbera",2013-03-01,NA
"Woqooyi Galbeed","Berbera",2013-04-01,NA
"Woqooyi Galbeed","Berbera",2013-05-01,NA
"Woqooyi Galbeed","Berbera",2013-06-01,NA
"Woqooyi Galbeed","Berbera",2013-07-01,NA
"Woqooyi Galbeed","Berbera",2013-08-01,NA
"Woqooyi Galbeed","Berbera",2013-09-01,NA
"Woqooyi Galbeed","Berbera",2013-10-01,NA
"Woqooyi Galbeed","Berbera",2013-11-01,NA
"Woqooyi Galbeed","Berbera",2013-12-01,NA
"Woqooyi Galbeed","Berbera",2014-01-01,NA
"Woqooyi Galbeed","Berbera",2014-02-01,NA
"Woqooyi Galbeed","Berbera",2014-03-01,NA
"Woqooyi Galbeed","Berbera",2014-04-01,NA
"Woqooyi Galbeed","Berbera",2014-05-01,NA
"Woqooyi Galbeed","Berbera",2014-06-01,NA
"Woqooyi Galbeed","Berbera",2014-07-01,NA
"Woqooyi Galbeed","Berbera",2014-08-01,NA
"Woqooyi Galbeed","Berbera",2014-09-01,NA
"Woqooyi Galbeed","Berbera",2014-10-01,NA
"Woqooyi Galbeed","Berbera",2014-11-01,NA
"Woqooyi Galbeed","Berbera",2014-12-01,NA
"Woqooyi Galbeed","Berbera",2015-01-01,NA
"Woqooyi Galbeed","Berbera",2015-02-01,NA
"Woqooyi Galbeed","Berbera",2015-03-01,NA
"Woqooyi Galbeed","Berbera",2015-04-01,NA
"Woqooyi Galbeed","Berbera",2015-05-01,NA
"Woqooyi Galbeed","Berbera",2015-06-01,NA
"Woqooyi Galbeed","Berbera",2015-07-01,NA
"Woqooyi Galbeed","Berbera",2015-08-01,NA
"Woqooyi Galbeed","Berbera",2015-09-01,NA
"Woqooyi Galbeed","Berbera",2015-10-01,NA
"Woqooyi Galbeed","Berbera",2015-11-01,NA
"Woqooyi Galbeed","Berbera",2015-12-01,NA
"Woqooyi Galbeed","Berbera",2016-01-01,NA
"Woqooyi Galbeed","Berbera",2016-02-01,NA
"Woqooyi Galbeed","Berbera",2016-03-01,NA
"Woqooyi Galbeed","Berbera",2016-04-01,NA
"Woqooyi Galbeed","Berbera",2016-05-01,NA
"Woqooyi Galbeed","Berbera",2016-06-01,NA
"Woqooyi Galbeed","Berbera",2016-07-01,NA
"Woqooyi Galbeed","Berbera",2016-08-01,NA
"Woqooyi Galbeed","Berbera",2016-09-01,NA
"Woqooyi Galbeed","Berbera",2016-10-01,NA
"Woqooyi Galbeed","Berbera",2016-11-01,NA
"Woqooyi Galbeed","Berbera",2016-12-01,NA
"Woqooyi Galbeed","Berbera",2017-01-01,NA
"Woqooyi Galbeed","Berbera",2017-02-01,NA
"Woqooyi Galbeed","Berbera",2017-03-01,NA
"Woqooyi Galbeed","Berbera",2017-04-01,NA
"Woqooyi Galbeed","Berbera",2017-05-01,NA
"Woqooyi Galbeed","Berbera",2017-06-01,NA
"Woqooyi Galbeed","Berbera",2017-07-01,NA
"Woqooyi Galbeed","Berbera",2017-08-01,NA
"Woqooyi Galbeed","Berbera",2017-09-01,NA
"Woqooyi Galbeed","Berbera",2017-10-01,NA
"Woqooyi Galbeed","Berbera",2017-11-01,NA
"Woqooyi Galbeed","Berbera",2017-12-01,NA
"Woqooyi Galbeed","Berbera",2018-01-01,NA
"Woqooyi Galbeed","Berbera",2018-02-01,NA
"Woqooyi Galbeed","Berbera",2018-03-01,NA
"Woqooyi Galbeed","Berbera",2018-04-01,NA
"Woqooyi Galbeed","Berbera",2018-05-01,NA
"Woqooyi Galbeed","Berbera",2018-06-01,NA
"Woqooyi Galbeed","Berbera",2018-07-01,NA
"Woqooyi Galbeed","Berbera",2018-08-01,NA
"Woqooyi Galbeed","Berbera",2018-09-01,NA
"Woqooyi Galbeed","Berbera",2018-10-01,NA
"Woqooyi Galbeed","Berbera",2018-11-01,NA
"Woqooyi Galbeed","Berbera",2018-12-01,NA
"Woqooyi Galbeed","Berbera",2019-01-01,NA
"Woqooyi Galbeed","Berbera",2019-02-01,NA
"Woqooyi Galbeed","Berbera",2019-03-01,NA
"Woqooyi Galbeed","Berbera",2019-04-01,NA
"Woqooyi Galbeed","Berbera",2019-05-01,NA
"Woqooyi Galbeed","Berbera",2019-06-01,NA
"Woqooyi Galbeed","Berbera",2019-07-01,NA
"Woqooyi Galbeed","Berbera",2019-08-01,NA
"Woqooyi Galbeed","Berbera",2019-09-01,NA
"Woqooyi Galbeed","Berbera",2019-10-01,NA
"Woqooyi Galbeed","Berbera",2019-11-01,NA
"Woqooyi Galbeed","Berbera",2019-12-01,NA
"Woqooyi Galbeed","Berbera",2020-01-01,NA
"Woqooyi Galbeed","Berbera",2020-02-01,NA
"Woqooyi Galbeed","Berbera",2020-03-01,NA
"Woqooyi Galbeed","Berbera",2020-04-01,NA
"Woqooyi Galbeed","Berbera",2020-05-01,NA
"Woqooyi Galbeed","Berbera",2020-06-01,NA
"Woqooyi Galbeed","Berbera",2020-07-01,NA
"Woqooyi Galbeed","Berbera",2020-08-01,NA
"Woqooyi Galbeed","Berbera",2020-09-01,NA
"Woqooyi Galbeed","Berbera",2020-10-01,NA
"Woqooyi Galbeed","Berbera",2020-11-01,NA
"Woqooyi Galbeed","Berbera",2020-12-01,NA
"Woqooyi Galbeed","Berbera",2021-01-01,NA
"Woqooyi Galbeed","Berbera",2021-02-01,NA
"Woqooyi Galbeed","Berbera",2021-03-01,NA
"Woqooyi Galbeed","Berbera",2021-04-01,NA
"Woqooyi Galbeed","Berbera",2021-05-01,NA
"Woqooyi Galbeed","Berbera",2021-06-01,NA
"Woqooyi Galbeed","Berbera",2021-07-01,NA
"Woqooyi Galbeed","Berbera",2021-08-01,NA
"Woqooyi Galbeed","Berbera",2021-09-01,NA
"Woqooyi Galbeed","Berbera",2021-10-01,NA
"Woqooyi Galbeed","Berbera",2021-11-01,NA
"Woqooyi Galbeed","Berbera",2021-12-01,NA
"Woqooyi Galbeed","Berbera",2022-01-01,NA
"Woqooyi Galbeed","Berbera",2022-02-01,NA
"Woqooyi Galbeed","Berbera",2022-03-01,NA
"Woqooyi Galbeed","Berbera",2022-04-01,NA
"Woqooyi Galbeed","Berbera",2022-05-01,NA
"Woqooyi Galbeed","Berbera",2022-06-01,NA
"Woqooyi Galbeed","Berbera",2022-07-01,NA
"Woqooyi Galbeed","Berbera",2022-08-01,NA
"Woqooyi Galbeed","Berbera",2022-09-01,NA
"Woqooyi Galbeed","Berbera",2022-10-01,NA
"Woqooyi Galbeed","Berbera",2022-11-01,NA
"Woqooyi Galbeed","Berbera",2022-12-01,NA
"Woqooyi Galbeed","Gebiley",2011-01-01,9750
"Woqooyi Galbeed","Gebiley",2011-02-01,10000
"Woqooyi Galbeed","Gebiley",2011-03-01,12125
"Woqooyi Galbeed","Gebiley",2011-04-01,13125
"Woqooyi Galbeed","Gebiley",2011-05-01,7500
"Woqooyi Galbeed","Gebiley",2011-06-01,7000
"Woqooyi Galbeed","Gebiley",2011-07-01,7000
"Woqooyi Galbeed","Gebiley",2011-08-01,7000
"Woqooyi Galbeed","Gebiley",2011-09-01,7000
"Woqooyi Galbeed","Gebiley",2011-10-01,7000
"Woqooyi Galbeed","Gebiley",2011-11-01,8500
"Woqooyi Galbeed","Gebiley",2011-12-01,9000
"Woqooyi Galbeed","Gebiley",2012-01-01,10375
"Woqooyi Galbeed","Gebiley",2012-02-01,11000
"Woqooyi Galbeed","Gebiley",2012-03-01,12000
"Woqooyi Galbeed","Gebiley",2012-04-01,10000
"Woqooyi Galbeed","Gebiley",2012-05-01,7000
"Woqooyi Galbeed","Gebiley",2012-06-01,9000
"Woqooyi Galbeed","Gebiley",2012-07-01,10000
"Woqooyi Galbeed","Gebiley",2012-08-01,10000
"Woqooyi Galbeed","Gebiley",2012-09-01,9000
"Woqooyi Galbeed","Gebiley",2012-10-01,9400
"Woqooyi Galbeed","Gebiley",2012-11-01,10625
"Woqooyi Galbeed","Gebiley",2012-12-01,11000
"Woqooyi Galbeed","Gebiley",2013-01-01,10000
"Woqooyi Galbeed","Gebiley",2013-02-01,10500
"Woqooyi Galbeed","Gebiley",2013-03-01,10875
"Woqooyi Galbeed","Gebiley",2013-04-01,10000
"Woqooyi Galbeed","Gebiley",2013-05-01,9000
"Woqooyi Galbeed","Gebiley",2013-06-01,9000
"Woqooyi Galbeed","Gebiley",2013-07-01,9000
"Woqooyi Galbeed","Gebiley",2013-08-01,9000
"Woqooyi Galbeed","Gebiley",2013-09-01,9000
"Woqooyi Galbeed","Gebiley",2013-10-01,9000
"Woqooyi Galbeed","Gebiley",2013-11-01,10000
"Woqooyi Galbeed","Gebiley",2013-12-01,10000
"Woqooyi Galbeed","Gebiley",2014-01-01,10500
"Woqooyi Galbeed","Gebiley",2014-02-01,10500
"Woqooyi Galbeed","Gebiley",2014-03-01,10500
"Woqooyi Galbeed","Gebiley",2014-04-01,10000
"Woqooyi Galbeed","Gebiley",2014-05-01,10500
"Woqooyi Galbeed","Gebiley",2014-06-01,10500
"Woqooyi Galbeed","Gebiley",2014-07-01,10500
"Woqooyi Galbeed","Gebiley",2014-08-01,10500
"Woqooyi Galbeed","Gebiley",2014-09-01,10500
"Woqooyi Galbeed","Gebiley",2014-10-01,10500
"Woqooyi Galbeed","Gebiley",2014-11-01,10500
"Woqooyi Galbeed","Gebiley",2014-12-01,10000
"Woqooyi Galbeed","Gebiley",2015-01-01,10500
"Woqooyi Galbeed","Gebiley",2015-02-01,12000
"Woqooyi Galbeed","Gebiley",2015-03-01,10500
"Woqooyi Galbeed","Gebiley",2015-04-01,10500
"Woqooyi Galbeed","Gebiley",2015-05-01,10250
"Woqooyi Galbeed","Gebiley",2015-06-01,9000
"Woqooyi Galbeed","Gebiley",2015-07-01,10000
"Woqooyi Galbeed","Gebiley",2015-08-01,10000
"Woqooyi Galbeed","Gebiley",2015-09-01,9000
"Woqooyi Galbeed","Gebiley",2015-10-01,10000
"Woqooyi Galbeed","Gebiley",2015-11-01,10500
"Woqooyi Galbeed","Gebiley",2015-12-01,10000
"Woqooyi Galbeed","Gebiley",2016-01-01,10500
"Woqooyi Galbeed","Gebiley",2016-02-01,12600
"Woqooyi Galbeed","Gebiley",2016-03-01,12250
"Woqooyi Galbeed","Gebiley",2016-04-01,12250
"Woqooyi Galbeed","Gebiley",2016-05-01,15000
"Woqooyi Galbeed","Gebiley",2016-06-01,10000
"Woqooyi Galbeed","Gebiley",2016-07-01,10500
"Woqooyi Galbeed","Gebiley",2016-08-01,10500
"Woqooyi Galbeed","Gebiley",2016-09-01,10500
"Woqooyi Galbeed","Gebiley",2016-10-01,12000
"Woqooyi Galbeed","Gebiley",2016-11-01,12000
"Woqooyi Galbeed","Gebiley",2016-12-01,10375
"Woqooyi Galbeed","Gebiley",2017-01-01,10000
"Woqooyi Galbeed","Gebiley",2017-02-01,10000
"Woqooyi Galbeed","Gebiley",2017-03-01,10500
"Woqooyi Galbeed","Gebiley",2017-04-01,10000
"Woqooyi Galbeed","Gebiley",2017-05-01,10000
"Woqooyi Galbeed","Gebiley",2017-06-01,10000
"Woqooyi Galbeed","Gebiley",2017-07-01,10500
"Woqooyi Galbeed","Gebiley",2017-08-01,10500
"Woqooyi Galbeed","Gebiley",2017-09-01,10500
"Woqooyi Galbeed","Gebiley",2017-10-01,11000
"Woqooyi Galbeed","Gebiley",2017-11-01,10500
"Woqooyi Galbeed","Gebiley",2017-12-01,10500
"Woqooyi Galbeed","Gebiley",2018-01-01,13000
"Woqooyi Galbeed","Gebiley",2018-02-01,13000
"Woqooyi Galbeed","Gebiley",2018-03-01,13000
"Woqooyi Galbeed","Gebiley",2018-04-01,13000
"Woqooyi Galbeed","Gebiley",2018-05-01,12000
"Woqooyi Galbeed","Gebiley",2018-06-01,12000
"Woqooyi Galbeed","Gebiley",2018-07-01,12400
"Woqooyi Galbeed","Gebiley",2018-08-01,13000
"Woqooyi Galbeed","Gebiley",2018-09-01,13000
"Woqooyi Galbeed","Gebiley",2018-10-01,13000
"Woqooyi Galbeed","Gebiley",2018-11-01,12000
"Woqooyi Galbeed","Gebiley",2018-12-01,12000
"Woqooyi Galbeed","Gebiley",2019-01-01,12000
"Woqooyi Galbeed","Gebiley",2019-02-01,12000
"Woqooyi Galbeed","Gebiley",2019-03-01,12000
"Woqooyi Galbeed","Gebiley",2019-04-01,10000
"Woqooyi Galbeed","Gebiley",2019-05-01,10000
"Woqooyi Galbeed","Gebiley",2019-06-01,10000
"Woqooyi Galbeed","Gebiley",2019-07-01,11600
"Woqooyi Galbeed","Gebiley",2019-08-01,13000
"Woqooyi Galbeed","Gebiley",2019-09-01,12000
"Woqooyi Galbeed","Gebiley",2019-10-01,13000
"Woqooyi Galbeed","Gebiley",2019-11-01,12000
"Woqooyi Galbeed","Gebiley",2019-12-01,10000
"Woqooyi Galbeed","Gebiley",2020-01-01,10000
"Woqooyi Galbeed","Gebiley",2020-02-01,10000
"Woqooyi Galbeed","Gebiley",2020-03-01,10000
"Woqooyi Galbeed","Gebiley",2020-04-01,10000
"Woqooyi Galbeed","Gebiley",2020-05-01,10250
"Woqooyi Galbeed","Gebiley",2020-06-01,10000
"Woqooyi Galbeed","Gebiley",2020-07-01,10000
"Woqooyi Galbeed","Gebiley",2020-08-01,10000
"Woqooyi Galbeed","Gebiley",2020-09-01,10000
"Woqooyi Galbeed","Gebiley",2020-10-01,11500
"Woqooyi Galbeed","Gebiley",2020-11-01,12000
"Woqooyi Galbeed","Gebiley",2020-12-01,10500
"Woqooyi Galbeed","Gebiley",2021-01-01,10000
"Woqooyi Galbeed","Gebiley",2021-02-01,10000
"Woqooyi Galbeed","Gebiley",2021-03-01,10600
"Woqooyi Galbeed","Gebiley",2021-04-01,13000
"Woqooyi Galbeed","Gebiley",2021-05-01,11200
"Woqooyi Galbeed","Gebiley",2021-06-01,12000
"Woqooyi Galbeed","Gebiley",2021-07-01,10667
"Woqooyi Galbeed","Gebiley",2021-08-01,12000
"Woqooyi Galbeed","Gebiley",2021-09-01,10000
"Woqooyi Galbeed","Gebiley",2021-10-01,10000
"Woqooyi Galbeed","Gebiley",2021-11-01,10000
"Woqooyi Galbeed","Gebiley",2021-12-01,10000
"Woqooyi Galbeed","Gebiley",2022-01-01,13000
"Woqooyi Galbeed","Gebiley",2022-02-01,12250
"Woqooyi Galbeed","Gebiley",2022-03-01,12500
"Woqooyi Galbeed","Gebiley",2022-04-01,13000
"Woqooyi Galbeed","Gebiley",2022-05-01,15200
"Woqooyi Galbeed","Gebiley",2022-06-01,18000
"Woqooyi Galbeed","Gebiley",2022-07-01,18000
"Woqooyi Galbeed","Gebiley",2022-08-01,18400
"Woqooyi Galbeed","Gebiley",2022-09-01,14000
"Woqooyi Galbeed","Gebiley",2022-10-01,14000
"Woqooyi Galbeed","Gebiley",2022-11-01,NA
"Woqooyi Galbeed","Gebiley",2022-12-01,NA
"Togdheer","Burco",2011-01-01,5000
"Togdheer","Burco",2011-02-01,6000
"Togdheer","Burco",2011-03-01,6000
"Togdheer","Burco",2011-04-01,6000
"Togdheer","Burco",2011-05-01,5000
"Togdheer","Burco",2011-06-01,6000
"Togdheer","Burco",2011-07-01,6000
"Togdheer","Burco",2011-08-01,6000
"Togdheer","Burco",2011-09-01,6000
"Togdheer","Burco",2011-10-01,6000
"Togdheer","Burco",2011-11-01,6000
"Togdheer","Burco",2011-12-01,6000
"Togdheer","Burco",2012-01-01,5000
"Togdheer","Burco",2012-02-01,6000
"Togdheer","Burco",2012-03-01,6000
"Togdheer","Burco",2012-04-01,6000
"Togdheer","Burco",2012-05-01,6000
"Togdheer","Burco",2012-06-01,6000
"Togdheer","Burco",2012-07-01,6000
"Togdheer","Burco",2012-08-01,6000
"Togdheer","Burco",2012-09-01,6000
"Togdheer","Burco",2012-10-01,6000
"Togdheer","Burco",2012-11-01,6000
"Togdheer","Burco",2012-12-01,6000
"Togdheer","Burco",2013-01-01,6000
"Togdheer","Burco",2013-02-01,6000
"Togdheer","Burco",2013-03-01,5000
"Togdheer","Burco",2013-04-01,5000
"Togdheer","Burco",2013-05-01,5000
"Togdheer","Burco",2013-06-01,3500
"Togdheer","Burco",2013-07-01,5000
"Togdheer","Burco",2013-08-01,5000
"Togdheer","Burco",2013-09-01,5000
"Togdheer","Burco",2013-10-01,5000
"Togdheer","Burco",2013-11-01,5000
"Togdheer","Burco",2013-12-01,5000
"Togdheer","Burco",2014-01-01,5000
"Togdheer","Burco",2014-02-01,5000
"Togdheer","Burco",2014-03-01,5000
"Togdheer","Burco",2014-04-01,5000
"Togdheer","Burco",2014-05-01,5000
"Togdheer","Burco",2014-06-01,5000
"Togdheer","Burco",2014-07-01,5000
"Togdheer","Burco",2014-08-01,5000
"Togdheer","Burco",2014-09-01,5000
"Togdheer","Burco",2014-10-01,5000
"Togdheer","Burco",2014-11-01,5000
"Togdheer","Burco",2014-12-01,5000
"Togdheer","Burco",2015-01-01,5000
"Togdheer","Burco",2015-02-01,5000
"Togdheer","Burco",2015-03-01,5000
"Togdheer","Burco",2015-04-01,5000
"Togdheer","Burco",2015-05-01,5000
"Togdheer","Burco",2015-06-01,5000
"Togdheer","Burco",2015-07-01,5000
"Togdheer","Burco",2015-08-01,5000
"Togdheer","Burco",2015-09-01,5000
"Togdheer","Burco",2015-10-01,5000
"Togdheer","Burco",2015-11-01,5000
"Togdheer","Burco",2015-12-01,5000
"Togdheer","Burco",2016-01-01,5000
"Togdheer","Burco",2016-02-01,5000
"Togdheer","Burco",2016-03-01,5000
"Togdheer","Burco",2016-04-01,5000
"Togdheer","Burco",2016-05-01,5000
"Togdheer","Burco",2016-06-01,5000
"Togdheer","Burco",2016-07-01,5000
"Togdheer","Burco",2016-08-01,5000
"Togdheer","Burco",2016-09-01,6000
"Togdheer","Burco",2016-10-01,5000
"Togdheer","Burco",2016-11-01,5000
"Togdheer","Burco",2016-12-01,5000
"Togdheer","Burco",2017-01-01,5000
"Togdheer","Burco",2017-02-01,5000
"Togdheer","Burco",2017-03-01,6500
"Togdheer","Burco",2017-04-01,7000
"Togdheer","Burco",2017-05-01,6600
"Togdheer","Burco",2017-06-01,7000
"Togdheer","Burco",2017-07-01,7000
"Togdheer","Burco",2017-08-01,7000
"Togdheer","Burco",2017-09-01,7000
"Togdheer","Burco",2017-10-01,8400
"Togdheer","Burco",2017-11-01,10000
"Togdheer","Burco",2017-12-01,10000
"Togdheer","Burco",2018-01-01,10000
"Togdheer","Burco",2018-02-01,10000
"Togdheer","Burco",2018-03-01,10000
"Togdheer","Burco",2018-04-01,10000
"Togdheer","Burco",2018-05-01,10000
"Togdheer","Burco",2018-06-01,10000
"Togdheer","Burco",2018-07-01,10000
"Togdheer","Burco",2018-08-01,10000
"Togdheer","Burco",2018-09-01,10000
"Togdheer","Burco",2018-10-01,9800
"Togdheer","Burco",2018-11-01,10000
"Togdheer","Burco",2018-12-01,10000
"Togdheer","Burco",2019-01-01,10000
"Togdheer","Burco",2019-02-01,10000
"Togdheer","Burco",2019-03-01,10000
"Togdheer","Burco",2019-04-01,10000
"Togdheer","Burco",2019-05-01,10000
"Togdheer","Burco",2019-06-01,10000
"Togdheer","Burco",2019-07-01,10000
"Togdheer","Burco",2019-08-01,10000
"Togdheer","Burco",2019-09-01,10000
"Togdheer","Burco",2019-10-01,10000
"Togdheer","Burco",2019-11-01,10000
"Togdheer","Burco",2019-12-01,10000
"Togdheer","Burco",2020-01-01,10000
"Togdheer","Burco",2020-02-01,10000
"Togdheer","Burco",2020-03-01,10000
"Togdheer","Burco",2020-04-01,10000
"Togdheer","Burco",2020-05-01,10000
"Togdheer","Burco",2020-06-01,10000
"Togdheer","Burco",2020-07-01,10000
"Togdheer","Burco",2020-08-01,10000
"Togdheer","Burco",2020-09-01,10000
"Togdheer","Burco",2020-10-01,10000
"Togdheer","Burco",2020-11-01,10000
"Togdheer","Burco",2020-12-01,10000
"Togdheer","Burco",2021-01-01,10000
"Togdheer","Burco",2021-02-01,10000
"Togdheer","Burco",2021-03-01,10000
"Togdheer","Burco",2021-04-01,10000
"Togdheer","Burco",2021-05-01,10000
"Togdheer","Burco",2021-06-01,10000
"Togdheer","Burco",2021-07-01,10000
"Togdheer","Burco",2021-08-01,10000
"Togdheer","Burco",2021-09-01,10000
"Togdheer","Burco",2021-10-01,10000
"Togdheer","Burco",2021-11-01,10000
"Togdheer","Burco",2021-12-01,10000
"Togdheer","Burco",2022-01-01,10600
"Togdheer","Burco",2022-02-01,11000
"Togdheer","Burco",2022-03-01,12000
"Togdheer","Burco",2022-04-01,14000
"Togdheer","Burco",2022-05-01,13600
"Togdheer","Burco",2022-06-01,13250
"Togdheer","Burco",2022-07-01,12500
"Togdheer","Burco",2022-08-01,13600
"Togdheer","Burco",2022-09-01,13250
"Togdheer","Burco",2022-10-01,11000
"Togdheer","Burco",2022-11-01,NA
"Togdheer","Burco",2022-12-01,NA
"Togdheer","Buuhoodle",2011-01-01,NA
"Togdheer","Buuhoodle",2011-02-01,NA
"Togdheer","Buuhoodle",2011-03-01,NA
"Togdheer","Buuhoodle",2011-04-01,NA
"Togdheer","Buuhoodle",2011-05-01,NA
"Togdheer","Buuhoodle",2011-06-01,NA
"Togdheer","Buuhoodle",2011-07-01,NA
"Togdheer","Buuhoodle",2011-08-01,NA
"Togdheer","Buuhoodle",2011-09-01,NA
"Togdheer","Buuhoodle",2011-10-01,NA
"Togdheer","Buuhoodle",2011-11-01,NA
